nome_particella,lon,lat,BELFIORE,SEZIONE,FOGLIO,PARTICELLA
E930__00010.1,10.120927950779025,42.802039645,E930,_,00010,1
E930__00770.1,10.126607983265707,42.75138069,E930,_,00770,1
E930__00760.1,10.13422506956018,42.758450765,E930,_,00760,1
E930__00750.1,10.132089583583099,42.75736115,E930,_,00750,1
E930__00740.1,10.120240109121799,42.75418316,E930,_,00740,1
E930__00730.1,10.11559451288381,42.75497493,E930,_,00730,1
E930__00720.1,10.115713225658768,42.758067755,E930,_,00720,1
E930__00710.1,10.158235829350183,42.768435485,E930,_,00710,1
E930__00700.1,10.151127711525119,42.761950615,E930,_,00700,1
E930__00690.1,10.145743848867562,42.76196367,E930,_,00690,1
E930__00680.1,10.136858811464249,42.770343235,E930,_,00680,1
E930__00660.1,10.11890384591452,42.760824055,E930,_,00660,1
E930__00650.1,10.113721440998756,42.76138048,E930,_,00650,1
E930__00640.1,10.12431127539168,42.769481105,E930,_,00640,1
E930__00630.1,10.118419278947865,42.76573042,E930,_,00630,1
E930__00620.1,10.111159884717198,42.762618399999994,E930,_,00620,1
E930__00610.1,10.146827313830553,42.773261905,E930,_,00610,1
E930__00600.1,10.135163077526398,42.7760798,E930,_,00600,1
E930__00590.1,10.134503701985073,42.768879855,E930,_,00590,1
E930__00580.1,10.104898288232604,42.771101855,E930,_,00580,1
E930__00570.1,10.104845778095136,42.775255585,E930,_,00570,1
E930__00510.1,10.260573976368839,42.798538855000004,E930,_,00510,1
E930__00490.1,10.261882256804336,42.778687475,E930,_,00490,1
E930__00470.1,10.255276314525634,42.79256219,E930,_,00470,1
E930__00460.1,10.222361807245944,42.77906995,E930,_,00460,1
E930__00430.1,10.213319451886012,42.788220815,E930,_,00430,1
E930__00420.1,10.20568681274369,42.792909135,E930,_,00420,1
E930__00410.1,10.188169621963524,42.784976515,E930,_,00410,1
E930__00400.1,10.184208856381598,42.784909415,E930,_,00400,1
E930__00390.1,10.179224370133724,42.777462135,E930,_,00390,1
E930__00380.1,10.187689488728104,42.793964085,E930,_,00380,1
E930__00370.1,10.183913538105,42.792937405,E930,_,00370,1
